id,ranking,dish,name,count,stars,full_address
235,207,chow mein,Orient Sushi Grill,0.019230769230769232,4.0,1455 W Elliot Rd Ste 105 Gilbert  AZ 85233
236,208,chow mein,Ping Pang Pong,0.019138755980861243,3.5,4000 W Flamingo Rd 4000 W Flamingo Rd Las Vegas  NV 89103
237,209,chow mein,Jade Palace,0.018867924528301886,4.0,23623 N Scottsdale Rd Scottsdale  AZ 85255
238,210,chow mein,P F Chang's China Bistro,0.016666666666666666,3.5,1095 S Rampart Blvd Westside Las Vegas  NV 89145
239,211,chow mein,Noodle Asia,0.0163265306122449,3.5,The Venetian 3355 Las Vegas Blvd S The Strip Las Vegas  NV 89109
240,212,chow mein,Asian BBQ & Noodles,0.016304347826086956,4.0,3400 S Jones Blvd Ste 5C Chinatown Las Vegas  NV 89146
241,213,chow mein,Ta Ta Bistro,0.015873015873015872,4.0,1450 W Horizon Ridge Pkwy Henderson  NV 89012
242,214,chow mein,Krazy Buffet,0.015873015873015872,3.5,8095 W Sahara Ave Westside Las Vegas  NV 89117
243,215,chow mein,Rice & Company,0.015873015873015872,3.0,Luxor Hotel and Casino 3900 Las Vegas Blvd S The Strip Las Vegas  NV 89109
244,216,chow mein,Zine Noodles Dim Sum,0.015625,3.0,The Palazzo 3325 Las Vegas Blvd S The Strip Las Vegas  NV 89109
245,217,chow mein,Kung Fu Thai & Chinese Restaurant,0.014814814814814815,3.5,3505 S Valley View Blvd Chinatown Las Vegas  NV 89103
246,218,chow mein,Pearl,0.014705882352941176,3.5,MGM Grand Hotel and Casino 3799 Las Vegas Blvd S Eastside Las Vegas  NV 89109
247,219,chow mein,Cafe Noodle & Chinese Barbeque,0.014285714285714285,3.5,4355 Spring Mountain Rd Chinatown Las Vegas  NV 89102
248,220,chow mein,Chin Chin Chinese Restaurant,0.013513513513513514,3.0,New York New York Hotel 3790 Las Vegas Blvd S Eastside Las Vegas  NV 89109
249,221,chow mein,Cathay House Restaurant,0.012048192771084338,3.0,5300 Spring Mountain Rd Ste 107 Chinatown Las Vegas  NV 89146
250,222,chow mein,Simi's Cafe,0.012048192771084338,4.5,2401 E Baseline Rd Ste 118 Gilbert  AZ 85234
251,223,chow mein,Tottie's Asian Fusion,0.011627906976744186,4.0,6204 N Scottsdale Rd Ste 106 Paradise Valley  AZ 85253
252,224,chow mein,The Clever Koi,0.011363636363636364,4.0,4236 N Central Ave Phoenix  AZ 85012
253,225,chow mein,Chang's Hong Kong Cuisine,0.010869565217391304,3.5,4670 S Decatur Blvd Las Vegas  NV 89103
254,226,chow mein,Little Buddha Restaurant & Sushi Bar,0.010638297872340425,3.5,The Palms Casino Resort 4321 W Flamingo  Rd Las Vegas  NV 89103
255,227,chow mein,China King,0.01,3.5,1050 W Ray Rd Chandler  AZ 85224
256,228,chow mein,Thai House Restaurant,0.009345794392523364,3.5,9850 S Maryland Pkwy Ste 17 Southeast Las Vegas  NV 89123
257,229,chow mein,Red 8,0.006711409395973154,3.5,3131 Las Vegas Blvd S The Strip Las Vegas  NV 89109
258,230,chow mein,Joyful House Chinese Cuisine,0.005747126436781609,4.0,4601 Spring Mountain Rd Chinatown Las Vegas  NV 89102
259,231,chow mein,Veggie House,0.004830917874396135,4.5,5115 Spring Mountain Rd Ste 203 Chinatown Las Vegas  NV 89146
260,232,chow mein,Orchids Garden Chinese Restaurant,0.004524886877828055,3.5,5485 W Sahara Ave Westside Las Vegas  NV 89146
261,233,chow mein,Chino Bandido,0.0021321961620469083,4.0,15414 N 19th Ave Ste K Phoenix  AZ 85023
262,234,chow mein,Pho Kim Long,0.001445086705202312,3.5,4029 Spring Mountain Rd Chinatown Las Vegas  NV 89102
263,1,xiaolongbao,China Mama Restaurant,0.02702702702702703,3.5,3420 S Jones Blvd Chinatown Las Vegas  NV 89136
264,1,chicken rice,Jia Jia Lok Chinese Restaurant,0.5,3.5,255 King Street N Waterloo  ON N2J 4V2
265,2,chicken rice,The Little Kitchen Cafe,0.08333333333333333,3.5,4215 Spring Mountain Rd Chinatown Las Vegas  NV 89102
266,3,chicken rice,Tom's Red Pepper,0.058823529411764705,3.5,1019 N Gammon Rd Middleton  WI 53562
267,4,chicken rice,Great Bao,0.031914893617021274,4.5,Las Vegas  NV 89103
268,5,chicken rice,Big Wong Restaurant,0.027906976744186046,4.0,5040 Spring Mountain Rd Chinatown Las Vegas  NV 89146
269,6,chicken rice,Island Malaysian Cuisine Halal,0.027777777777777776,4.0,5115 Spring Mountain Rd Ste 217 Chinatown Las Vegas  NV 89103
270,7,chicken rice,Asian BBQ & Noodles,0.016304347826086956,4.0,3400 S Jones Blvd Ste 5C Chinatown Las Vegas  NV 89146
271,8,chicken rice,Yi Mei Champion Taiwan Deli,0.015625,3.5,3435 S Jones Blvd Chinatown Las Vegas  NV 89146
272,9,chicken rice,Fat Choy,0.013513513513513514,4.0,Eureka Casino 595 E Sahara Ave Eastside Las Vegas  NV 89104
273,10,chicken rice,Maxim Restaurant,0.011764705882352941,4.0,3424 N 19th Ave Phoenix  AZ 85015
274,11,chicken rice,Ling & Louie's Asian Bar and Grill,0.011627906976744186,3.5,9397 E Shea Blvd Ste 125 Scottsdale  AZ 85260
275,12,chicken rice,Chino Bandido,0.011560693641618497,3.5,1825 W Chandler Blvd Chandler  AZ 85224
276,13,chicken rice,Noodle Pot,0.011235955056179775,3.5,4215 Spring Mountain Rd Ste B112 Chinatown Las Vegas  NV 89102
277,14,chicken rice,Satay Thai Bistro & Bar,0.0106951871657754,4.0,3900 Paradise Rd Ste N Eastside Las Vegas  NV 89169
278,15,chicken rice,Noodles,0.00966183574879227,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
279,16,chicken rice,Thai Style Noodle House 2,0.008695652173913044,4.0,5135 S Fort Apache Ave Ste 125 Spring Valley Las Vegas  NV 89148
280,17,chicken rice,Chino Bandido,0.006396588486140725,4.0,15414 N 19th Ave Ste K Phoenix  AZ 85023
281,18,chicken rice,Asian Cafe Express,0.005494505494505495,4.5,1911 W Main St Ste 3 Mesa  AZ 85201
282,19,chicken rice,Wendy's Noodle Cafe,0.004830917874396135,4.0,3401 S Jones Blvd Chinatown Las Vegas  NV 89146
283,1,tsao's chicken,King Tin Restaurant,0.25,3.0,258 King Street N Waterloo  ON N2J 4V2
284,2,tsao's chicken,Imperial Garden Chinese Restaurant,0.07142857142857142,3.5,4214 E Washington Ave Norman Acres Madison  WI 53704
285,3,tsao's chicken,China A Go Go,0.047619047619047616,4.0,5841 E Charleston Blvd Ste 250 Sunrise Las Vegas  NV 89142
286,4,tsao's chicken,Fin,0.025,3.5,The Mirage Hotel and  Casino 3400 Las Vegas Blvd S The Strip Las Vegas  NV 89109
287,5,tsao's chicken,Szechwan Palace,0.012987012987012988,3.5,Cofco Chinese Cultural Center 668 N 44th St  Ste 108 Phoenix  AZ 85008
288,1,peking duck,Empress Court,0.2,3.5,3570 Las Vegas Blvd The Strip Las Vegas  NV 89109
289,2,peking duck,Hong Kong Garden Seafood & BBQ Cafe,0.18421052631578946,3.5,3407 S. Jones Blvd Chinatown Las Vegas  NV 89146
290,3,peking duck,Hot Wheels Tea House,0.16666666666666666,4.0,14 King St N Waterloo  ON N2J 2W9
291,4,peking duck,Long Jin Chinese Cuisine,0.12195121951219512,4.0,4825 S Rainbow Blvd Ste 204-205 Spring Valley Las Vegas  NV 89103
292,5,peking duck,Cameron Chinese Seafood Restaurant,0.1,4.5,21-19 Cameron St Kitchener  ON N2G 3N2
293,6,peking duck,Hong Kong Asian Diner,0.06666666666666667,4.0,9880 S Rural Rd Tempe  AZ 85284
294,7,peking duck,House of Mei,0.05263157894736842,4.5,120 E Main St Sun Prairie  WI 53590
295,8,peking duck,Jasmine,0.042105263157894736,3.5,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
296,9,peking duck,Jade Palace,0.039473684210526314,3.5,9160 E Shea Blvd Ste 101 Scottsdale  AZ 85260
297,10,peking duck,Harbor Palace,0.037037037037037035,2.5,4275 Spring Mountain Rd Chinatown Las Vegas  NV 89102
298,11,peking duck,Fat Choy,0.033783783783783786,4.0,Eureka Casino 595 E Sahara Ave Eastside Las Vegas  NV 89104
299,12,peking duck,Blossom,0.029850746268656716,4.0,Aria Resort and Casino 3735 Las Vegas Blvd S The Strip Las Vegas  NV 89109
300,13,peking duck,Super Dragon,0.02631578947368421,4.0,1212 E Northern Ave Phoenix  AZ 85020
301,14,peking duck,Dragon Noodle Co.,0.02564102564102564,2.5,Monte Carlo Resort & Casino 3770 Las Vegas Blvd S The Strip Las Vegas  NV 89109
302,15,peking duck,The Prime Chinese Restaurant,0.02127659574468085,4.0,24 W Camelback Rd Ste H Phoenix  AZ 85013
303,16,peking duck,Noodle Exchange,0.02,3.5,Gold Coast 4000 W Flamingo Rd Las Vegas  NV 89103
304,17,peking duck,Mekong Palace,0.02,3.5,66 S Dobson Rd Ste 120 Mesa  AZ 85202
305,18,peking duck,Great Wall Cuisine,0.01834862385321101,4.0,5057 N 35th Ave Phoenix  AZ 85017
306,19,peking duck,Rice & Company,0.015873015873015872,3.0,Luxor Hotel and Casino 3900 Las Vegas Blvd S The Strip Las Vegas  NV 89109
307,20,peking duck,Nee House Chinese Restaurant,0.013157894736842105,3.5,13843 N Tatum Blvd Ste 15 Phoenix  AZ 85032
308,21,peking duck,HK Star,0.01282051282051282,3.5,3400 S Jones Blvd Ste # 15 Chinatown Las Vegas  NV 89146
309,22,peking duck,The Clever Koi,0.011363636363636364,4.0,4236 N Central Ave Phoenix  AZ 85012
310,23,peking duck,Chang's Hong Kong Cuisine,0.010869565217391304,3.5,4670 S Decatur Blvd Las Vegas  NV 89103
311,24,peking duck,Great Bao,0.010638297872340425,4.5,Las Vegas  NV 89103
312,25,peking duck,Phoenix Palace,0.009708737864077669,3.5,2075 N Dobson Rd Chandler  AZ 85224
313,26,peking duck,Flo's,0.009433962264150943,3.5,15027 N Thompson Peak Pkwy Scottsdale  AZ 85260
314,27,peking duck,KJ Kitchen,0.007575757575757576,3.5,5960 Spring Mountain Rd Chinatown Las Vegas  NV 89146
315,28,peking duck,China Chili,0.006711409395973154,4.0,302 E Flower St Phoenix  AZ 85012
316,29,peking duck,Joyful House Chinese Cuisine,0.005747126436781609,4.0,4601 Spring Mountain Rd Chinatown Las Vegas  NV 89102
317,30,peking duck,Noodles,0.004830917874396135,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
318,31,peking duck,Wendy's Noodle Cafe,0.004830917874396135,4.0,3401 S Jones Blvd Chinatown Las Vegas  NV 89146
319,32,peking duck,SUSHISAMBA Las Vegas,0.0013736263736263737,4.0,The Palazzo 3327 Las Vegas Blvd S The Strip Las Vegas  NV 89109
320,1,wonton strips,Beijing Express,0.1,4.0,219 E Baseline Rd Ste H-2 Tempe  AZ 85283
321,2,wonton strips,China A GoGo,0.058823529411764705,4.0,10140 W Tropicana Ave Ste 123 Spring Valley Las Vegas  NV 89147
322,3,wonton strips,Little Peking,0.05,4.0,10608 N 32nd St Phoenix  AZ 85028
323,4,wonton strips,China One,0.043478260869565216,3.5,7080 N Durango Dr Ste 130 Centennial Las Vegas  NV 89149
324,5,wonton strips,Asian Island,0.0392156862745098,4.0,14870 N Northsight Blvd Ste 103 Scottsdale  AZ 85260
325,6,wonton strips,Wong's Restaurant,0.030303030303030304,4.0,10540 W Indian School Rd Phoenix  AZ 85037
326,7,wonton strips,Red House,0.02564102564102564,3.5,8902 E Via Linda 100 Scottsdale  AZ 85258
327,8,wonton strips,New Asian Star,0.025,4.0,2755 S 99th Ave Ste 102 Tolleson  AZ 85353
328,9,wonton strips,Jade Palace,0.018867924528301886,4.0,23623 N Scottsdale Rd Scottsdale  AZ 85255
329,10,wonton strips,Dragon Palace,0.017857142857142856,4.0,13825 N 32nd St Phoenix  AZ 85032
330,11,wonton strips,Flo's,0.012345679012345678,3.5,16495 N Scottsdale Rd Scottsdale  AZ 85254
331,1,soy milk,Yi Mei Champion Taiwan Deli,0.390625,3.5,3435 S Jones Blvd Chinatown Las Vegas  NV 89146
332,2,soy milk,New Shanghai Restaurant,0.3333333333333333,2.5,4215 Spring Mountain Road #B205 Chinatown Las Vegas  NV 89102
333,3,soy milk,Sogo Cuisine,0.25,5.0,619 Wild Ginger Avenue Waterloo  ON N2V 2S9
334,4,soy milk,Waterloo Sogo Restaurant,0.125,3.5,170 University Avenue W Unit 37 Waterloo  ON N2L 3E9
335,5,soy milk,Bund Shanghai,0.10344827586206896,3.5,3545 S Decatur Blvd Ste A Chinatown Las Vegas  NV 89103
336,6,soy milk,Emperor's Garden,0.08333333333333333,2.0,4215 Spring Mountain Rd Ste B203 Chinatown Las Vegas  NV 89102
337,7,soy milk,Hong Kong Wok,0.07692307692307693,3.5,702 N Midvale Blvd Ste 120 Madison  WI 53705
338,8,soy milk,Las Vegas Chinatown Plaza,0.0625,3.5,4255 Spring Mountain Rd Ste C201 Chinatown Las Vegas  NV 89102
339,9,soy milk,China Mama Restaurant,0.05405405405405406,3.5,3420 S Jones Blvd Chinatown Las Vegas  NV 89136
340,10,soy milk,1900 Asian Cuisine,0.03571428571428571,3.0,5115 Spring Mountain Rd Ste 103 Chinatown Las Vegas  NV 89146
341,11,soy milk,Orient House,0.025,4.0,626 S Park St Greenbush Madison  WI 53715
342,12,soy milk,Henry's Taiwan Kitchen,0.020833333333333332,3.5,119 E Southern Ave Tempe  AZ 85282
343,13,soy milk,Noodles,0.01932367149758454,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
344,14,soy milk,China Magic Noodle House,0.005649717514124294,4.0,2015 N Dobson Rd Chandler  AZ 85224
345,1,chinese chicken salad,Chin Chin Chinese Restaurant,0.013513513513513514,3.0,New York New York Hotel 3790 Las Vegas Blvd S Eastside Las Vegas  NV 89109
346,1,dim sum,Cathay House,5.333333333333333,2.5,4321 West Flamingo Rd Las Vegas  NV 89103
347,2,dim sum,Dim Sum Cafe,1.9230769230769231,3.5,3700 S Hualapai Way Ste 101 South Summerlin Las Vegas  NV 89147
348,3,dim sum,Orchids Garden Chinese Restaurant,1.592760180995475,3.5,5485 W Sahara Ave Westside Las Vegas  NV 89146
349,4,dim sum,Rainbow Arch Restaurant,1.5,3.5,8-16a Morrison Street West End Edinburgh EH3 8BJ
350,5,dim sum,Phoenix Palace,1.4757281553398058,3.5,2075 N Dobson Rd Chandler  AZ 85224
351,6,dim sum,Chang's Hong Kong Cuisine,1.3695652173913044,3.5,4670 S Decatur Blvd Las Vegas  NV 89103
352,7,dim sum,Happy Valley's Congee & Bar,1.3333333333333333,3.5,140 University Avenue W Waterloo  ON N2L
353,8,dim sum,Cameron Chinese Seafood Restaurant,1.3,4.5,21-19 Cameron St Kitchener  ON N2G 3N2
354,9,dim sum,China Chan Restaurant,1.2962962962962963,3.5,10227 N Metro Pkwy E Phoenix  AZ 85051
355,10,dim sum,East Ocean Dim Sum & Seafood Restaurant,1.2923076923076924,3.0,9570 S Eastern Ave Southeast Henderson  NV 89123
356,11,dim sum,Jade At the Palazzo,1.25,3.0,3339 Las Vegas Blvd S The Strip Las Vegas  NV 89109
357,12,dim sum,Stack Dim Sum Bar,1.2142857142857142,4.5,42 Dalmeny Street Leith Edinburgh EH6 8RG
358,13,dim sum,Great Wall Cuisine,1.1926605504587156,4.0,5057 N 35th Ave Phoenix  AZ 85017
359,14,dim sum,Ping Pang Pong,1.167464114832536,3.5,4000 W Flamingo Rd 4000 W Flamingo Rd Las Vegas  NV 89103
360,15,dim sum,Cathay House Restaurant,1.0963855421686748,3.0,5300 Spring Mountain Rd Ste 107 Chinatown Las Vegas  NV 89146
361,16,dim sum,Harbor Palace,1.0740740740740742,2.5,4275 Spring Mountain Rd Chinatown Las Vegas  NV 89102
362,17,dim sum,China King,1.07,3.5,1050 W Ray Rd Chandler  AZ 85224
363,18,dim sum,C-Fu Gourmet Restaurant,1.0185185185185186,3.5,2051 W Warner Rd Ste 13 Chandler  AZ 85224
364,19,dim sum,Golden Buddha,1.0163934426229508,3.0,668 N 44th St Phoenix  AZ 85008
365,20,dim sum,Meadowood Cafe,1.0,3.0,15 Bread St Old Town Edinburgh EH3 9AL
366,21,dim sum,Fortunes,1.0,2.0,4321 W Flamingo Rd Inside the Palms Casino Resort Las Vegas  NV 89103
367,22,dim sum,Mekong Palace,0.94,3.5,66 S Dobson Rd Ste 120 Mesa  AZ 85202
368,23,dim sum,Imperial Palace,0.8571428571428571,4.0,36 Inglis Green Road Juniper Green EH14 2ER
369,24,dim sum,Crystal Palace Restaurant,0.8,3.5,10 King St S Waterloo  ON N2J 1N8
370,25,dim sum,Viet Bistro,0.75,2.5,656 W Washington Ave Capitol Madison  WI 53715
371,26,dim sum,Saigon Saigon,0.5833333333333334,3.5,14 S St Andrew St New Town Edinburgh EH2 2AZ
372,27,dim sum,Noodles,0.4106280193236715,3.0,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
373,28,dim sum,Great Wall Buffet Two Corporation,0.3333333333333333,3.0,8101 N 35th Ave Phoenix  AZ 85051
374,29,dim sum,Harbor Palace Seafood Restaurant,0.2857142857142857,2.0,4275 Spring Mountain Rd Chinatown Las Vegas  NV 89102
375,30,dim sum,Zine Noodles Dim Sum,0.25,3.0,The Palazzo 3325 Las Vegas Blvd S The Strip Las Vegas  NV 89109
376,31,dim sum,Hakkasan Restaurant,0.25,4.0,MGM Grand 3799 Las Vegas Blvd S The Strip Las Vegas  NV 89109
377,32,dim sum,1900 Asian Cuisine,0.25,3.0,5115 Spring Mountain Rd Ste 103 Chinatown Las Vegas  NV 89146
378,33,dim sum,Red Mansion,0.2222222222222222,3.5,Downtown Grand Casino and Hotel 206 N 3rd St Las Vegas  NV 89101
379,34,dim sum,Red 8,0.20134228187919462,3.5,3131 Las Vegas Blvd S The Strip Las Vegas  NV 89109
380,35,dim sum,Forbes KTV Restaurant & Bar,0.2,3.5,3400 S Jones Blvd Ste 5B Las Vegas  NV 89146
381,36,dim sum,Anna's Garden,0.2,3.5,5740 Spring Mountain Rd Chinatown Las Vegas  NV 89146
382,37,dim sum,Las Vegas Chinatown Plaza,0.1875,3.5,4255 Spring Mountain Rd Ste C201 Chinatown Las Vegas  NV 89102
383,38,dim sum,China Poblano,0.1827956989247312,3.0,3708 Las Vegas Blvd S The Strip Las Vegas  NV 89109
384,39,dim sum,Dragon Noodle Co.,0.1794871794871795,2.5,Monte Carlo Resort & Casino 3770 Las Vegas Blvd S The Strip Las Vegas  NV 89109
385,40,dim sum,Kan's Kitchen,0.16666666666666666,3.5,3407 S Jones Blvd Chinatown Las Vegas  NV 89146
386,41,dim sum,Jasmine,0.14736842105263157,3.5,Bellagio Resort &Casino 3600 S Las Vegas Blvd The Strip Las Vegas  NV 89109
387,42,dim sum,Orient House,0.125,4.0,626 S Park St Greenbush Madison  WI 53715
388,43,dim sum,Jumbo Super Buffet,0.1111111111111111,2.5,1617 S Decatur Blvd Westside Las Vegas  NV 89102
389,44,dim sum,Henry's Taiwan Kitchen,0.10416666666666667,3.5,119 E Southern Ave Tempe  AZ 85282
390,45,dim sum,Shanghai Lilly,0.09090909090909091,3.0,Mandalay Bay Hotel & Casino 3950 Las Vegas Blvd S Southeast Las Vegas  NV 89119
391,46,dim sum,Tasty House Chinese Restaurant,0.08333333333333333,3.0,1512 W Bell Rd Ste 7 Phoenix  AZ 85023
392,47,dim sum,Szechwan Palace,0.07792207792207792,3.5,Cofco Chinese Cultural Center 668 N 44th St  Ste 108 Phoenix  AZ 85008
393,48,dim sum,Noodle Asia,0.07755102040816327,3.5,The Venetian 3355 Las Vegas Blvd S The Strip Las Vegas  NV 89109
394,49,dim sum,P F Chang's China Bistro,0.07692307692307693,3.0,Kierland Commons 7132 E Greenway Pkwy Scottsdale  AZ 85254
395,50,dim sum,BBQ King,0.07692307692307693,2.5,5650 Spring Mountain Rd Chinatown Las Vegas  NV 89146
396,51,dim sum,Three Villages Restaurant,0.07692307692307693,4.0,5115 W Spring Mountain Rd Chinatown Las Vegas  NV 89103
397,52,dim sum,Szechuan Cuisine,0.07692307692307693,4.0,5865 W Ray Rd Chandler  AZ 85226
398,53,dim sum,Fin,0.075,3.5,The Mirage Hotel and  Casino 3400 Las Vegas Blvd S The Strip Las Vegas  NV 89109
399,54,dim sum,Hot Wok Chinese Restaurant,0.07142857142857142,3.0,1050 E Ray Rd Chandler  AZ 85225
400,55,dim sum,Kung Fu Chef,0.07142857142857142,3.5,5115 Spring Mountain Rd Ste 103 Chinatown Las Vegas  NV 89146
401,56,dim sum,The Original Las Vegas Buffet,0.058823529411764705,3.0,4300 E Sunset Rd Unit C Henderson  NV 89014
402,57,dim sum,Crazy Buffet,0.05714285714285714,3.0,7720 S Priest Dr Tempe  AZ 85281
403,58,dim sum,KJ Kitchen,0.05303030303030303,3.5,5960 Spring Mountain Rd Chinatown Las Vegas  NV 89146
404,59,dim sum,Joyful Chinese Dining,0.05,3.5,9699 N Hayden Rd Scottsdale  AZ 85258
405,60,dim sum,P F Chang's China Bistro,0.047619047619047616,3.5,Home District 14681 W McDowell Rd Goodyear  AZ 85395
406,61,dim sum,Red Wok Buffet,0.047619047619047616,3.0,3434 E Thomas Rd Phoenix  AZ 85018
407,62,dim sum,Yi Mei Champion Taiwan Deli,0.046875,3.5,3435 S Jones Blvd Chinatown Las Vegas  NV 89146
408,63,dim sum,COFCO Chinese Culture Center,0.041666666666666664,4.0,668 N 44th St Phoenix  AZ 85008
409,64,dim sum,DumplingHaus,0.04,3.5,702 N Midvale Blvd Madison  WI 53705
410,65,dim sum,Ginger China Bistro,0.037037037037037035,4.0,5940 W Union Hills Dr Glendale  AZ 85308
411,66,dim sum,Buffet @ Asia,0.03571428571428571,3.0,9901 Eastern Ave Ste 110 Southeast Las Vegas  NV 89183
412,67,dim sum,World Buffet,0.03571428571428571,3.5,8914 N 91st Ave Ste 130 Peoria  AZ 85345
413,68,dim sum,Bund Shanghai,0.034482758620689655,3.5,3545 S Decatur Blvd Ste A Chinatown Las Vegas  NV 89103
414,69,dim sum,Pei Wei Asian Diner,0.03333333333333333,3.5,3426 E Baseline Rd. Suite 121 Mesa  AZ 85204
415,70,dim sum,Beijing Noodle No. 9,0.03225806451612903,2.5,Caesars Palace 3570 Las Vegas Blvd S The Strip Las Vegas  NV 89109
416,71,dim sum,Noodle Palace,0.03125,3.5,5115 Spring Mountain Rd Ste 203 Chinatown Las Vegas  NV 89146
417,72,dim sum,Jade Palace,0.02631578947368421,3.5,9160 E Shea Blvd Ste 101 Scottsdale  AZ 85260
418,73,dim sum,Pan Asia Sushi Chinese Fusion,0.022727272727272728,3.0,2485 E Baseline Rd Ste 157 Phoenix  AZ 85042
419,74,dim sum,Beijing Noodle Cafe,0.021897810218978103,4.0,4130 S Sandhill Rd Eastside Las Vegas  NV 89121
420,75,dim sum,P F Chang's China Bistro,0.02040816326530612,3.5,740 South Mill Ave Ste 140 Tempe  AZ 85281
421,76,dim sum,Jade Palace,0.018867924528301886,4.0,23623 N Scottsdale Rd Scottsdale  AZ 85255
422,77,dim sum,P F Chang's China Bistro,0.018518518518518517,3.5,7135 E Camelback Rd Ste 101 The Waterfront Scottsdale  AZ 85251
423,78,dim sum,China Mama Restaurant,0.018018018018018018,3.5,3420 S Jones Blvd Chinatown Las Vegas  NV 89136
424,79,dim sum,Hong Kong Gourmet Buffet,0.017543859649122806,3.5,4909 E Chandler Blvd Phoenix  AZ 85048
425,80,dim sum,Asian Cafe Express,0.016483516483516484,4.5,1911 W Main St Ste 3 Mesa  AZ 85201
426,81,dim sum,Golden Flower Chinese Cuisine,0.015151515151515152,4.0,3315 E Russell Rd Southeast Las Vegas  NV 89120
